חודש חישוב,חודש תחולה,סמל מוטב,שם מוטב,סמל מוסד,שם מוסד,קוד נושא,סוג נגררת,נושא,סטטוס,ותק מוסד,מספר יחידות,אחוז,עלות,סכום מחושב,סכום מחושב קודם,הפרש מחושב,תאור יחידה,אחוז משרה ללא אופק,אחוז משרה אופק,דרגת אופק,שעות אופק,ותק אופק חדש
2/2026,04/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,611,01,גמול רכז הל"ל,פעיל,19,1,100,673.99,673.99,673.99,0
2/2026,05/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,611,01,גמול רכז הל"ל,פעיל,19,1,100,673.99,673.99,673.99,0
2/2026,08/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,611,01,גמול רכז הל"ל,פעיל,19,1,100,673.99,673.99,673.99,0
2/2026,04/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,088,03,דמי שתיה,פעיל,19,77,100,10.42,802.34,802.34,0
2/2026,03/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,456,02,שעות שילוב חט"ע,פעיל,19,61,100,546.69,33348.09,33348.09,0
2/2026,05/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,456,02,שעות שילוב חט"ע,פעיל,19,61,100,530.8,32378.8,32378.8,0
2/2026,11/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,456,02,שעות שילוב חט"ע,פעיל,20,119.33,100,555.88,66333.16,66352.25,-19.09
2/2026,06/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,237,03,מענק יובל על יסודי,פעיל,19,11.12,100,12568.43,139760.94,139760.94,0,+30 רפורמה מלאה
2/2026,03/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,316,01,חינוך תעבורתי,פעיל,19,10,100,502.85,5028.5,5028.5,0,כתה י'
2/2026,06/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,316,01,חינוך תעבורתי,פעיל,19,10,100,682.17,6821.7,6821.7,0,כתה י'
2/2026,09/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,338,02,מוביל ב"ס מניעת סמים,פעיל,20,1,100,422.19,422.19,422.19,0,גמול
2/2026,12/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,338,02,מוביל ב"ס מניעת סמים,פעיל,20,1,100,422.19,422.19,422.19,0,גמול
2/2026,12/2024,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,361,07,סייעות על יסודי,פעיל,19,56,100,325.66,18236.96,18236.96,0,אוטיסטים
2/2026,02/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,361,07,סייעות על יסודי,פעיל,19,56,100,327.2,18323.2,18323.2,0,אוטיסטים
2/2026,05/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,361,07,סייעות על יסודי,פעיל,19,56,100,327.2,18323.2,18323.2,0,אוטיסטים
2/2026,09/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,361,07,סייעות על יסודי,פעיל,20,56,100,327.2,18323.2,18323.2,0,אוטיסטים
2/2026,11/2024,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,389,09,חופש אחה"צ חטע אוטיס,פעיל,19,0,100,1008,0,0,0,ערבי שעות הוראה
2/2026,05/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,403,04,ה.נלוות ח.מיוחד-ערבי,פעיל,19,1,100,2875,2875,2875,0,כ.חט"ע- אוטיסטי
2/2026,11/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,404,02,העשרה ח.מיוחד-ערבי,פעיל,20,6,100,112.8,676.8,1015.2,-338.4,חט"ע - תלמידים
2/2026,11/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,446,01,מוחזקות חדש -פריראלי,פעיל,20,1063353.73,7.61,1,80921.21,82413.04,-1491.83,סכום מחושב שכ"ל
2/2026,01/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,575,02,מוחזקות עוז לתמורה,פעיל,19,181.55,8.3,559.31,8428.04,8428.04,0,ש.פרטניות מלאה
2/2026,03/2025,10406544,עירית כפר קרע,378018,תיכון עש אחמד ע.יחיא,575,02,מוחזקות עוז לתמורה,פעיל,19,181.55,8.3,559.31,8428.04,8428.04,0,ש.פרטניות מלאה
